lenX,lenY,bits,proba
70,42,14,0.1
70,42,15,0.084
70,42,16,0.054
70,42,17,0.045
70,42,18,0.022
70,42,19,0.024
70,42,20,0.013
70,42,21,0.007
70,42,22,0.009
70,42,23,0.01
70,42,24,0.011
70,42,25,0.002
70,42,26,0.001
70,42,27,0.001
70,42,28,0.0
70,42,29,0.001
70,42,30,0.002
70,42,31,0.0
70,42,32,0.0
70,41,8,0.173
70,41,9,0.107
70,41,10,0.074
70,41,11,0.061
70,41,12,0.04
70,41,13,0.019
70,41,14,0.017
70,41,15,0.008
70,41,16,0.001
70,41,17,0.001
70,41,18,0.0
70,41,19,0.0
70,41,20,0.0
70,41,21,0.0
70,41,22,0.0
70,41,23,0.0
70,41,24,0.0
70,41,25,0.0
70,41,26,0.0
70,41,27,0.0
70,41,28,0.0
70,41,29,0.0
70,41,30,0.0
70,41,31,0.0
70,41,32,0.0
70,40,8,0.547
70,40,9,0.471
70,40,10,0.401
70,40,11,0.336
70,40,12,0.278
70,40,13,0.208
70,40,14,0.173
70,40,15,0.126
70,40,16,0.098
70,40,17,0.098
70,40,18,0.059
70,40,19,0.042
70,40,20,0.034
70,40,21,0.026
70,40,22,0.023
70,40,23,0.016
70,40,24,0.011
70,40,25,0.003
70,40,26,0.004
70,40,27,0.002
70,40,28,0.006
70,40,29,0.003
70,40,30,0.001
70,40,31,0.002
70,40,32,0.0
70,39,8,0.147
70,39,9,0.099
70,39,10,0.08
70,39,11,0.045
70,39,12,0.032
70,39,13,0.014
70,39,14,0.007
70,39,15,0.005
70,39,16,0.003
70,39,17,0.002
70,39,18,0.0
70,39,19,0.0
70,39,20,0.0
70,39,21,0.0
70,39,22,0.0
70,39,23,0.0
70,39,24,0.001
70,39,25,0.001
70,39,26,0.0
70,39,27,0.0
70,39,28,0.0
70,39,29,0.0
70,39,30,0.0
70,39,31,0.0
70,39,32,0.0
70,38,8,0.466
70,38,9,0.367
70,38,10,0.273
70,38,11,0.202
70,38,12,0.159
70,38,13,0.139
70,38,14,0.091
70,38,15,0.078
70,38,16,0.054
70,38,17,0.039
70,38,18,0.023
70,38,19,0.019
70,38,20,0.011
70,38,21,0.008
70,38,22,0.005
70,38,23,0.006
70,38,24,0.001
70,38,25,0.004
70,38,26,0.001
70,38,27,0.002
70,38,28,0.0
70,38,29,0.001
70,38,30,0.0
70,38,31,0.0
70,38,32,0.0
70,37,8,0.238
70,37,9,0.146
70,37,10,0.122
70,37,11,0.086
70,37,12,0.057
70,37,13,0.039
70,37,14,0.022
70,37,15,0.019
70,37,16,0.013
70,37,17,0.014
70,37,18,0.004
70,37,19,0.002
70,37,20,0.002
70,37,21,0.001
70,37,22,0.006
70,37,23,0.0
70,37,24,0.0
70,37,25,0.0
70,37,26,0.0
70,37,27,0.0
70,37,28,0.0
70,37,29,0.0
70,37,30,0.0
70,37,31,0.0
70,37,32,0.0
70,36,8,0.267
70,36,9,0.194
70,36,10,0.156
70,36,11,0.115
70,36,12,0.074
70,36,13,0.052
70,36,14,0.041
70,36,15,0.019
70,36,16,0.009
70,36,17,0.011
70,36,18,0.006
70,36,19,0.003
70,36,20,0.0
70,36,21,0.001
70,36,22,0.001
70,36,23,0.0
70,36,24,0.001
70,36,25,0.0
70,36,26,0.001
70,36,27,0.0
70,36,28,0.0
70,36,29,0.0
70,36,30,0.0
70,36,31,0.0
70,36,32,0.0
70,35,8,0.173
70,35,9,0.114
70,35,10,0.079
70,35,11,0.035
70,35,12,0.03
70,35,13,0.023
70,35,14,0.023
70,35,15,0.007
70,35,16,0.006
70,35,17,0.003
70,35,18,0.001
70,35,19,0.003
70,35,20,0.004
70,35,21,0.0
70,35,22,0.001
70,35,23,0.0
70,35,24,0.0
70,35,25,0.0
70,35,26,0.0
70,35,27,0.0
70,35,28,0.0
70,35,29,0.0
70,35,30,0.0
70,35,31,0.0
70,35,32,0.0
70,34,8,0.772
70,34,9,0.66
70,34,10,0.599
70,34,11,0.478
70,34,12,0.446
70,34,13,0.375
70,34,14,0.331
70,34,15,0.27
70,34,16,0.232
70,34,17,0.18
70,34,18,0.151
70,34,19,0.112
70,34,20,0.094
70,34,21,0.071
70,34,22,0.059
70,34,23,0.046
70,34,24,0.039
70,34,25,0.033
70,34,26,0.02
70,34,27,0.017
70,34,28,0.013
70,34,29,0.008
70,34,30,0.009
70,34,31,0.006
70,34,32,0.002
70,33,8,0.154
70,33,9,0.09
70,33,10,0.061
70,33,11,0.053
70,33,12,0.02
70,33,13,0.022
70,33,14,0.015
70,33,15,0.012
70,33,16,0.006
70,33,17,0.004
70,33,18,0.002
70,33,19,0.001
70,33,20,0.001
70,33,21,0.0
70,33,22,0.001
70,33,23,0.0
70,33,24,0.0
70,33,25,0.0
70,33,26,0.0
70,33,27,0.0
70,33,28,0.0
70,33,29,0.0
70,33,30,0.0
70,33,31,0.0
70,33,32,0.0
70,32,8,0.28
70,32,9,0.23
70,32,10,0.173
70,32,11,0.104
70,32,12,0.075
70,32,13,0.041
70,32,14,0.025
70,32,15,0.031
70,32,16,0.017
70,32,17,0.009
70,32,18,0.004
70,32,19,0.002
70,32,20,0.002
70,32,21,0.002
70,32,22,0.003
70,32,23,0.0
70,32,24,0.0
70,32,25,0.0
70,32,26,0.0
70,32,27,0.0
70,32,28,0.0
70,32,29,0.0
70,32,30,0.0
70,32,31,0.0
70,32,32,0.0
70,31,8,0.193
70,31,9,0.145
70,31,10,0.104
70,31,11,0.065
70,31,12,0.042
70,31,13,0.027
70,31,14,0.026
70,31,15,0.009
70,31,16,0.004
70,31,17,0.006
70,31,18,0.006
70,31,19,0.002
70,31,20,0.0
70,31,21,0.001
70,31,22,0.0
70,31,23,0.002
70,31,24,0.0
70,31,25,0.0
70,31,26,0.0
70,31,27,0.001
70,31,28,0.0
70,31,29,0.0
70,31,30,0.0
70,31,31,0.0
70,31,32,0.0
70,30,8,0.55
70,30,9,0.488
70,30,10,0.414
70,30,11,0.34
70,30,12,0.29
70,30,13,0.224
70,30,14,0.205
70,30,15,0.147
70,30,16,0.12
70,30,17,0.092
70,30,18,0.068
70,30,19,0.059
70,30,20,0.052
70,30,21,0.028
70,30,22,0.021
70,30,23,0.016
70,30,24,0.014
70,30,25,0.006
70,30,26,0.012
70,30,27,0.011
70,30,28,0.006
70,30,29,0.001
70,30,30,0.003
70,30,31,0.001
70,30,32,0.001
70,29,8,0.167
70,29,9,0.1
70,29,10,0.06
70,29,11,0.054
70,29,12,0.032
70,29,13,0.018
70,29,14,0.014
70,29,15,0.005
70,29,16,0.006
70,29,17,0.001
70,29,18,0.0
70,29,19,0.001
70,29,20,0.0
70,29,21,0.0
70,29,22,0.0
70,29,23,0.0
70,29,24,0.001
70,29,25,0.0
70,29,26,0.0
70,29,27,0.0
70,29,28,0.0
70,29,29,0.0
70,29,30,0.0
70,29,31,0.0
70,29,32,0.0
70,28,8,0.468
70,28,9,0.435
70,28,10,0.352
70,28,11,0.255
70,28,12,0.202
70,28,13,0.153
70,28,14,0.124
70,28,15,0.094
70,28,16,0.077
70,28,17,0.066
70,28,18,0.035
70,28,19,0.027
70,28,20,0.023
70,28,21,0.018
70,28,22,0.019
70,28,23,0.006
70,28,24,0.009
70,28,25,0.005
70,28,26,0.006
70,28,27,0.001
70,28,28,0.001
70,28,29,0.004
70,28,30,0.002
70,28,31,0.0
70,28,32,0.001
70,27,8,0.167
70,27,9,0.102
70,27,10,0.072
70,27,11,0.046
70,27,12,0.034
70,27,13,0.023
70,27,14,0.018
70,27,15,0.008
70,27,16,0.002
70,27,17,0.001
70,27,18,0.004
70,27,19,0.0
70,27,20,0.001
70,27,21,0.0
70,27,22,0.0
70,27,23,0.0
70,27,24,0.0
70,27,25,0.0
70,27,26,0.0
70,27,27,0.0
70,27,28,0.0
70,27,29,0.0
70,27,30,0.0
70,27,31,0.0
70,27,32,0.0
70,26,8,0.489
70,26,9,0.356
70,26,10,0.293
70,26,11,0.249
70,26,12,0.168
70,26,13,0.139
70,26,14,0.097
70,26,15,0.087
70,26,16,0.042
70,26,17,0.043
70,26,18,0.045
70,26,19,0.019
70,26,20,0.015
70,26,21,0.007
70,26,22,0.01
70,26,23,0.009
70,26,24,0.005
70,26,25,0.004
70,26,26,0.0
70,26,27,0.004
70,26,28,0.001
70,26,29,0.0
70,26,30,0.0
70,26,31,0.0
70,26,32,0.0
70,25,8,0.197
70,25,9,0.151
70,25,10,0.111
70,25,11,0.071
70,25,12,0.052
70,25,13,0.037
70,25,14,0.014
70,25,15,0.022
70,25,16,0.012
70,25,17,0.008
70,25,18,0.003
70,25,19,0.002
70,25,20,0.001
70,25,21,0.0
70,25,22,0.0
70,25,23,0.001
70,25,24,0.0
70,25,25,0.001
70,25,26,0.0
70,25,27,0.0
70,25,28,0.0
70,25,29,0.0
70,25,30,0.0
70,25,31,0.0
70,25,32,0.0
70,24,8,0.268
70,24,9,0.234
70,24,10,0.154
70,24,11,0.094
70,24,12,0.074
70,24,13,0.045
70,24,14,0.04
70,24,15,0.036
70,24,16,0.023
70,24,17,0.012
70,24,18,0.012
70,24,19,0.008
70,24,20,0.004
70,24,21,0.002
70,24,22,0.002
70,24,23,0.001
70,24,24,0.0
70,24,25,0.0
70,24,26,0.001
70,24,27,0.0
70,24,28,0.0
70,24,29,0.0
70,24,30,0.0
70,24,31,0.0
70,24,32,0.0
70,23,8,0.153
70,23,9,0.098
70,23,10,0.061
70,23,11,0.029
70,23,12,0.03
70,23,13,0.017
70,23,14,0.012
70,23,15,0.007
70,23,16,0.003
70,23,17,0.001
70,23,18,0.002
70,23,19,0.001
70,23,20,0.0
70,23,21,0.0
70,23,22,0.0
70,23,23,0.0
70,23,24,0.0
70,23,25,0.0
70,23,26,0.0
70,23,27,0.0
70,23,28,0.0
70,23,29,0.0
70,23,30,0.0
70,23,31,0.0
70,23,32,0.0
70,22,8,0.71
70,22,9,0.632
70,22,10,0.534
70,22,11,0.455
70,22,12,0.436
70,22,13,0.316
70,22,14,0.274
70,22,15,0.231
70,22,16,0.182
70,22,17,0.161
